Year,Month,Day,Night,City,State,Type,NoiseLevel
2016,2,67.0,57.0,Delhi,Delhi,Commercial,Medium
2016,3,67.0,56.0,Delhi,Delhi,Commercial,Medium
2016,4,65.0,56.0,Delhi,Delhi,Commercial,Medium
2016,5,66.0,57.0,Delhi,Delhi,Commercial,Medium
2016,6,66.0,57.0,Delhi,Delhi,Commercial,Medium
2016,7,67.0,58.0,Delhi,Delhi,Commercial,Medium
2016,8,68.0,57.0,Delhi,Delhi,Commercial,Medium
2016,9,66.0,57.0,Delhi,Delhi,Commercial,Medium
2016,10,66.0,57.0,Delhi,Delhi,Commercial,Medium
2016,11,65.0,56.0,Delhi,Delhi,Commercial,Medium
2016,12,65.0,55.0,Delhi,Delhi,Commercial,Medium
2016,1,52.0,46.0,Delhi,Delhi,Silence,Low
2016,2,56.0,53.0,Delhi,Delhi,Silence,Low
2016,3,55.0,49.0,Delhi,Delhi,Silence,Low
2016,4,55.0,50.0,Delhi,Delhi,Silence,Low
2016,5,55.0,51.0,Delhi,Delhi,Silence,Low
2016,6,59.0,54.0,Delhi,Delhi,Silence,Medium
2016,7,59.0,56.0,Delhi,Delhi,Silence,Medium
2016,8,61.0,62.0,Delhi,Delhi,Silence,Medium
2016,9,64.0,74.0,Delhi,Delhi,Silence,Medium
2016,10,56.0,51.0,Delhi,Delhi,Silence,Low
2016,11,54.0,49.0,Delhi,Delhi,Silence,Low
2016,12,53.0,49.0,Delhi,Delhi,Silence,Low
2016,1,75.0,71.0,Delhi,Delhi,Commercial,High
2016,2,75.0,72.0,Delhi,Delhi,Commercial,High
2016,3,75.0,71.0,Delhi,Delhi,Commercial,High
2016,4,73.0,71.0,Delhi,Delhi,Commercial,High
2016,5,73.0,70.0,Delhi,Delhi,Commercial,High
2016,6,73.0,70.0,Delhi,Delhi,Commercial,High
2016,7,73.0,69.0,Delhi,Delhi,Commercial,High
2016,8,74.0,69.0,Delhi,Delhi,Commercial,High
2016,9,74.0,68.0,Delhi,Delhi,Commercial,High
2016,10,73.0,69.0,Delhi,Delhi,Commercial,High
2016,11,75.0,69.0,Delhi,Delhi,Commercial,High
2016,12,74.0,69.0,Delhi,Delhi,Commercial,High
2016,1,57.0,53.0,Delhi,Delhi,Silence,Medium
2016,2,58.0,54.0,Delhi,Delhi,Silence,Medium
2016,3,60.0,59.0,Delhi,Delhi,Silence,Medium
2016,4,58.0,58.0,Delhi,Delhi,Silence,Medium
2016,5,58.0,55.0,Delhi,Delhi,Silence,Medium
2016,6,58.0,56.0,Delhi,Delhi,Silence,Medium
2016,7,57.0,54.0,Delhi,Delhi,Silence,Medium
2016,8,57.0,54.0,Delhi,Delhi,Silence,Medium
2016,9,56.0,53.0,Delhi,Delhi,Silence,Low
2016,10,58.0,54.0,Delhi,Delhi,Silence,Medium
2016,11,58.0,55.0,Delhi,Delhi,Silence,Medium
2016,12,58.0,54.0,Delhi,Delhi,Silence,Medium
2016,1,62.0,60.0,Delhi,Delhi,Commercial,Medium
2016,2,78.0,80.0,Delhi,Delhi,Commercial,High
2016,3,62.0,60.0,Delhi,Delhi,Commercial,Medium
2016,4,61.0,60.0,Delhi,Delhi,Commercial,Medium
2016,5,62.0,61.0,Delhi,Delhi,Commercial,Medium
2016,6,62.0,61.0,Delhi,Delhi,Commercial,Medium
2016,7,63.0,63.0,Delhi,Delhi,Commercial,Medium
2016,8,62.0,62.0,Delhi,Delhi,Commercial,Medium
2016,9,64.0,60.0,Delhi,Delhi,Commercial,Medium
2016,10,62.0,60.0,Delhi,Delhi,Commercial,Medium
2016,11,80.0,85.0,Delhi,Delhi,Commercial,High
2016,12,72.0,70.0,Delhi,Delhi,Commercial,High
2016,1,59.0,52.0,Delhi,Delhi,Silence,Medium
2016,2,62.0,52.0,Delhi,Delhi,Silence,Medium
2016,3,60.0,54.0,Delhi,Delhi,Silence,Medium
2016,4,61.0,53.0,Delhi,Delhi,Silence,Medium
2016,5,61.0,55.0,Delhi,Delhi,Silence,Medium
2016,6,61.0,54.0,Delhi,Delhi,Silence,Medium
2016,7,61.0,53.0,Delhi,Delhi,Silence,Medium
2016,8,62.0,53.0,Delhi,Delhi,Silence,Medium
2016,9,61.0,52.0,Delhi,Delhi,Silence,Medium
2016,10,61.0,53.0,Delhi,Delhi,Silence,Medium
2016,11,61.0,53.0,Delhi,Delhi,Silence,Medium
2016,12,78.0,80.0,Delhi,Delhi,Silence,High
2016,1,68.0,63.0,Delhi,Delhi,Commercial,Medium
2016,2,68.0,64.0,Delhi,Delhi,Commercial,Medium
2016,3,68.0,64.0,Delhi,Delhi,Commercial,Medium
2016,4,68.0,64.0,Delhi,Delhi,Commercial,Medium
2016,5,69.0,66.0,Delhi,Delhi,Commercial,Medium
2016,6,69.0,65.0,Delhi,Delhi,Commercial,Medium
2016,7,68.0,65.0,Delhi,Delhi,Commercial,Medium
2016,8,70.0,78.0,Delhi,Delhi,Commercial,High
2016,9,67.0,63.0,Delhi,Delhi,Commercial,Medium
2016,10,68.0,64.0,Delhi,Delhi,Commercial,Medium
2016,11,68.0,64.0,Delhi,Delhi,Commercial,Medium
2016,12,67.0,63.0,Delhi,Delhi,Commercial,Medium
2016,1,54.0,45.0,Delhi,Delhi,Silence,Low
2016,2,56.0,48.0,Delhi,Delhi,Silence,Low
2016,3,56.0,49.0,Delhi,Delhi,Silence,Low
2016,4,58.0,50.0,Delhi,Delhi,Silence,Low
2016,5,74.0,80.0,Delhi,Delhi,Silence,High
2016,6,68.0,54.0,Delhi,Delhi,Silence,Medium
2016,7,61.0,53.0,Delhi,Delhi,Silence,Medium
2016,8,90.0,49.0,Delhi,Delhi,Silence,Medium
2016,9,85.0,47.0,Delhi,Delhi,Silence,Medium
2016,10,81.0,47.0,Delhi,Delhi,Silence,Medium
2016,11,78.0,48.0,Delhi,Delhi,Silence,Medium
2016,12,59.0,47.0,Delhi,Delhi,Silence,Low
2016,1,58.0,51.0,Delhi,Delhi,Residential,Low
2016,2,59.0,52.0,Delhi,Delhi,Residential,Medium
2016,3,60.0,53.0,Delhi,Delhi,Residential,Medium
2016,4,60.0,53.0,Delhi,Delhi,Residential,Medium
2016,5,61.0,56.0,Delhi,Delhi,Residential,Medium
2016,6,61.0,56.0,Delhi,Delhi,Residential,Medium
2016,7,59.0,53.0,Delhi,Delhi,Residential,Medium
2016,8,60.0,52.0,Delhi,Delhi,Residential,Medium
2016,9,59.0,51.0,Delhi,Delhi,Residential,Medium
2016,10,60.0,54.0,Delhi,Delhi,Residential,Medium
2016,11,59.0,53.0,Delhi,Delhi,Residential,Medium
2016,12,58.0,52.0,Delhi,Delhi,Residential,Medium
2016,1,77.0,68.0,Hyderabad,Telangana,Commercial,High
2016,2,77.0,69.0,Hyderabad,Telangana,Commercial,High
2016,3,77.0,67.0,Hyderabad,Telangana,Commercial,High
2016,4,77.0,68.0,Hyderabad,Telangana,Commercial,High
2016,5,77.0,70.0,Hyderabad,Telangana,Commercial,High
2016,6,78.0,72.0,Hyderabad,Telangana,Commercial,High
2016,7,79.0,73.0,Hyderabad,Telangana,Commercial,High
2016,8,79.0,71.0,Hyderabad,Telangana,Commercial,High
2016,9,78.0,71.0,Hyderabad,Telangana,Commercial,High
2016,10,76.0,67.0,Hyderabad,Telangana,Commercial,High
2016,11,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2016,12,73.0,65.0,Hyderabad,Telangana,Commercial,Medium
2016,1,59.0,53.0,Hyderabad,Telangana,Industrial,Medium
2016,2,64.0,65.0,Hyderabad,Telangana,Industrial,Medium
2016,3,60.0,54.0,Hyderabad,Telangana,Industrial,Medium
2016,4,59.0,52.0,Hyderabad,Telangana,Industrial,Medium
2016,5,61.0,54.0,Hyderabad,Telangana,Industrial,Medium
2016,6,60.0,53.0,Hyderabad,Telangana,Industrial,Medium
2016,7,60.0,53.0,Hyderabad,Telangana,Industrial,Medium
2016,8,61.0,52.0,Hyderabad,Telangana,Industrial,Medium
2016,9,60.0,53.0,Hyderabad,Telangana,Industrial,Medium
2016,10,60.0,53.0,Hyderabad,Telangana,Industrial,Medium
2016,11,61.0,57.0,Hyderabad,Telangana,Industrial,Medium
2016,12,61.0,54.0,Hyderabad,Telangana,Industrial,Medium
2016,1,79.0,74.0,Hyderabad,Telangana,Residential,High
2016,2,79.0,74.0,Hyderabad,Telangana,Residential,High
2016,3,79.0,74.0,Hyderabad,Telangana,Residential,High
2016,4,79.0,74.0,Hyderabad,Telangana,Residential,High
2016,5,79.0,76.0,Hyderabad,Telangana,Residential,High
2016,6,78.0,80.0,Hyderabad,Telangana,Residential,High
2016,7,80.0,76.0,Hyderabad,Telangana,Residential,High
2016,8,80.0,75.0,Hyderabad,Telangana,Residential,High
2016,9,80.0,74.0,Hyderabad,Telangana,Residential,High
2016,10,75.0,66.0,Hyderabad,Telangana,Residential,High
2016,11,71.0,63.0,Hyderabad,Telangana,Residential,Medium
2016,12,71.0,64.0,Hyderabad,Telangana,Residential,Medium
2016,1,56.0,50.0,Hyderabad,Telangana,Silence,Low
2016,2,60.0,50.0,Hyderabad,Telangana,Silence,Medium
2016,3,56.0,50.0,Hyderabad,Telangana,Silence,Low
2016,4,56.0,51.0,Hyderabad,Telangana,Silence,Low
2016,5,60.0,54.0,Hyderabad,Telangana,Silence,Medium
2016,6,57.0,52.0,Hyderabad,Telangana,Silence,Low
2016,7,56.0,52.0,Hyderabad,Telangana,Silence,Low
2016,8,57.0,54.0,Hyderabad,Telangana,Silence,Medium
2016,9,57.0,53.0,Hyderabad,Telangana,Silence,Medium
2016,10,57.0,50.0,Hyderabad,Telangana,Silence,Low
2016,11,53.0,49.0,Hyderabad,Telangana,Silence,Low
2016,12,54.0,50.0,Hyderabad,Telangana,Silence,Low
2016,1,67.0,60.0,Hyderabad,Telangana,Commercial,Medium
2016,2,68.0,61.0,Hyderabad,Telangana,Commercial,Medium
2016,3,68.0,60.0,Hyderabad,Telangana,Commercial,Medium
2016,4,69.0,62.0,Hyderabad,Telangana,Commercial,Medium
2016,5,71.0,66.0,Hyderabad,Telangana,Commercial,Medium
2016,6,71.0,66.0,Hyderabad,Telangana,Commercial,Medium
2016,7,71.0,67.0,Hyderabad,Telangana,Commercial,Medium
2016,8,72.0,67.0,Hyderabad,Telangana,Commercial,Medium
2016,9,71.0,63.0,Hyderabad,Telangana,Commercial,Medium
2016,10,68.0,61.0,Hyderabad,Telangana,Commercial,Medium
2016,11,65.0,58.0,Hyderabad,Telangana,Commercial,Medium
2016,12,64.0,57.0,Hyderabad,Telangana,Commercial,Medium
2016,1,65.0,61.0,Hyderabad,Telangana,Residential,Medium
2016,2,59.0,50.0,Hyderabad,Telangana,Residential,Low
2016,3,58.0,50.0,Hyderabad,Telangana,Residential,Low
2016,4,58.0,51.0,Hyderabad,Telangana,Residential,Low
2016,5,60.0,57.0,Hyderabad,Telangana,Residential,Medium
2016,6,63.0,61.0,Hyderabad,Telangana,Residential,Medium
2016,7,64.0,61.0,Hyderabad,Telangana,Residential,Medium
2016,8,63.0,62.0,Hyderabad,Telangana,Residential,Medium
2016,9,66.0,66.0,Hyderabad,Telangana,Residential,Medium
2016,10,62.0,52.0,Hyderabad,Telangana,Residential,Medium
2016,11,59.0,52.0,Hyderabad,Telangana,Residential,Medium
2016,12,61.0,59.0,Hyderabad,Telangana,Residential,Medium
2016,1,64.0,58.0,Hyderabad,Telangana,Industrial,Medium
2016,2,64.0,60.0,Hyderabad,Telangana,Industrial,Medium
2016,3,63.0,58.0,Hyderabad,Telangana,Industrial,Medium
2016,4,63.0,58.0,Hyderabad,Telangana,Industrial,Medium
2016,5,65.0,63.0,Hyderabad,Telangana,Industrial,Medium
2016,6,66.0,62.0,Hyderabad,Telangana,Industrial,Medium
2016,7,69.0,63.0,Hyderabad,Telangana,Industrial,Medium
2016,8,73.0,72.0,Hyderabad,Telangana,Industrial,High
2016,9,69.0,64.0,Hyderabad,Telangana,Industrial,Medium
2016,10,74.0,72.0,Hyderabad,Telangana,Industrial,High
2016,11,69.0,68.0,Hyderabad,Telangana,Industrial,Medium
2016,12,70.0,67.0,Hyderabad,Telangana,Industrial,Medium
2016,1,58.0,54.0,Hyderabad,Telangana,Silence,Medium
2016,2,65.0,60.0,Hyderabad,Telangana,Silence,Medium
2016,3,60.0,55.0,Hyderabad,Telangana,Silence,Medium
2016,4,59.0,56.0,Hyderabad,Telangana,Silence,Medium
2016,5,62.0,62.0,Hyderabad,Telangana,Silence,Medium
2016,6,65.0,61.0,Hyderabad,Telangana,Silence,Medium
2016,7,65.0,62.0,Hyderabad,Telangana,Silence,Medium
2016,8,66.0,60.0,Hyderabad,Telangana,Silence,Medium
2016,9,75.0,65.0,Hyderabad,Telangana,Silence,High
2016,10,60.0,50.0,Hyderabad,Telangana,Silence,Medium
2016,11,58.0,50.0,Hyderabad,Telangana,Silence,Low
2016,12,59.0,57.0,Hyderabad,Telangana,Silence,Medium
2016,1,79.0,75.0,Hyderabad,Telangana,Commercial,High
2016,2,79.0,75.0,Hyderabad,Telangana,Commercial,High
2016,3,79.0,75.0,Hyderabad,Telangana,Commercial,High
2016,4,79.0,75.0,Hyderabad,Telangana,Commercial,High
2016,5,79.0,75.0,Hyderabad,Telangana,Commercial,High
2016,6,80.0,75.0,Hyderabad,Telangana,Commercial,High
2016,7,81.0,76.0,Hyderabad,Telangana,Commercial,High
2016,8,81.0,76.0,Hyderabad,Telangana,Commercial,High
2016,9,75.0,71.0,Hyderabad,Telangana,Commercial,High
2016,10,75.0,72.0,Hyderabad,Telangana,Commercial,High
2016,11,72.0,72.0,Hyderabad,Telangana,Commercial,High
2016,12,73.0,72.0,Hyderabad,Telangana,Commercial,High
2016,1,70.0,67.0,Hyderabad,Telangana,Commercial,Medium
2016,2,71.0,66.0,Hyderabad,Telangana,Commercial,Medium
2016,3,70.0,66.0,Hyderabad,Telangana,Commercial,Medium
2016,4,69.0,66.0,Hyderabad,Telangana,Commercial,Medium
2016,5,71.0,68.0,Hyderabad,Telangana,Commercial,Medium
2016,6,72.0,68.0,Hyderabad,Telangana,Commercial,High
2016,7,72.0,68.0,Hyderabad,Telangana,Commercial,High
2016,8,73.0,69.0,Hyderabad,Telangana,Commercial,High
2016,9,76.0,71.0,Hyderabad,Telangana,Commercial,High
2016,10,75.0,75.0,Hyderabad,Telangana,Commercial,High
2016,11,69.0,65.0,Hyderabad,Telangana,Commercial,Medium
2016,12,70.0,68.0,Hyderabad,Telangana,Commercial,Medium
2016,1,91.0,91.0,Kolkata,West Bengal,Industrial,High
2016,2,93.0,94.0,Kolkata,West Bengal,Industrial,High
2016,3,93.0,94.0,Kolkata,West Bengal,Industrial,High
2016,4,95.0,95.0,Kolkata,West Bengal,Industrial,High
2016,5,94.0,94.0,Kolkata,West Bengal,Industrial,High
2016,6,75.0,75.0,Kolkata,West Bengal,Industrial,High
2016,7,74.0,74.0,Kolkata,West Bengal,Industrial,High
2016,8,74.0,76.0,Kolkata,West Bengal,Industrial,High
2016,9,70.0,71.0,Kolkata,West Bengal,Industrial,High
2016,10,75.0,74.0,Kolkata,West Bengal,Industrial,High
2016,11,80.0,79.0,Kolkata,West Bengal,Industrial,High
2016,12,76.0,77.0,Kolkata,West Bengal,Industrial,High
2016,1,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,2,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,3,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,4,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,5,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,6,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,7,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,8,63.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,9,63.0,55.0,Kolkata,West Bengal,Commercial,Medium
2016,10,62.0,57.0,Kolkata,West Bengal,Commercial,Medium
2016,11,62.0,57.0,Kolkata,West Bengal,Commercial,Medium
2016,12,62.0,56.0,Kolkata,West Bengal,Commercial,Medium
2016,1,63.0,56.0,Kolkata,West Bengal,Residential,Medium
2016,2,64.0,60.0,Kolkata,West Bengal,Residential,Medium
2016,3,64.0,60.0,Kolkata,West Bengal,Residential,Medium
2016,4,66.0,63.0,Kolkata,West Bengal,Residential,Medium
2016,5,66.0,62.0,Kolkata,West Bengal,Residential,Medium
2016,6,65.0,61.0,Kolkata,West Bengal,Residential,Medium
2016,7,67.0,59.0,Kolkata,West Bengal,Residential,Medium
2016,8,64.0,58.0,Kolkata,West Bengal,Residential,Medium
2016,9,64.0,57.0,Kolkata,West Bengal,Residential,Medium
2016,10,63.0,58.0,Kolkata,West Bengal,Residential,Medium
2016,11,63.0,57.0,Kolkata,West Bengal,Residential,Medium
2016,12,63.0,57.0,Kolkata,West Bengal,Residential,Medium
2016,1,82.0,79.0,Kolkata,West Bengal,Silence,High
2016,2,85.0,86.0,Kolkata,West Bengal,Silence,High
2016,3,87.0,92.0,Kolkata,West Bengal,Silence,High
2016,4,83.0,85.0,Kolkata,West Bengal,Silence,High
2016,5,83.0,85.0,Kolkata,West Bengal,Silence,High
2016,6,86.0,88.0,Kolkata,West Bengal,Silence,High
2016,7,77.0,76.0,Kolkata,West Bengal,Silence,High
2016,8,74.0,75.0,Kolkata,West Bengal,Silence,High
2016,9,77.0,76.0,Kolkata,West Bengal,Silence,High
2016,10,81.0,82.0,Kolkata,West Bengal,Silence,High
2016,11,76.0,77.0,Kolkata,West Bengal,Silence,High
2016,12,72.0,72.0,Kolkata,West Bengal,Silence,High
2016,1,69.0,69.0,Kolkata,West Bengal,Commercial,Medium
2016,2,68.0,67.0,Kolkata,West Bengal,Commercial,Medium
2016,3,75.0,73.0,Kolkata,West Bengal,Commercial,High
2016,4,74.0,73.0,Kolkata,West Bengal,Commercial,High
2016,5,77.0,77.0,Kolkata,West Bengal,Commercial,High
2016,6,80.0,79.0,Kolkata,West Bengal,Commercial,High
2016,7,81.0,81.0,Kolkata,West Bengal,Commercial,High
2016,8,77.0,77.0,Kolkata,West Bengal,Commercial,High
2016,9,81.0,80.0,Kolkata,West Bengal,Commercial,High
2016,10,75.0,75.0,Kolkata,West Bengal,Commercial,High
2016,11,70.0,70.0,Kolkata,West Bengal,Commercial,High
2016,12,75.0,75.0,Kolkata,West Bengal,Commercial,High
2016,1,68.0,68.0,Kolkata,West Bengal,Residential,Medium
2016,2,58.0,53.0,Kolkata,West Bengal,Residential,Medium
2016,3,62.0,55.0,Kolkata,West Bengal,Residential,Medium
2016,4,65.0,64.0,Kolkata,West Bengal,Residential,Medium
2016,5,74.0,69.0,Kolkata,West Bengal,Residential,High
2016,6,69.0,71.0,Kolkata,West Bengal,Residential,High
2016,7,76.0,90.0,Kolkata,West Bengal,Residential,High
2016,8,63.0,58.0,Kolkata,West Bengal,Residential,Medium
2016,9,59.0,53.0,Kolkata,West Bengal,Residential,Medium
2016,10,62.0,54.0,Kolkata,West Bengal,Residential,Medium
2016,11,61.0,54.0,Kolkata,West Bengal,Residential,Medium
2016,12,59.0,52.0,Kolkata,West Bengal,Residential,Medium
2016,1,63.0,59.0,Kolkata,West Bengal,Silence,Medium
2016,2,63.0,60.0,Kolkata,West Bengal,Silence,Medium
2016,3,63.0,60.0,Kolkata,West Bengal,Silence,Medium
2016,4,64.0,61.0,Kolkata,West Bengal,Silence,Medium
2016,5,65.0,61.0,Kolkata,West Bengal,Silence,Medium
2016,6,65.0,60.0,Kolkata,West Bengal,Silence,Medium
2016,7,63.0,60.0,Kolkata,West Bengal,Silence,Medium
2016,8,64.0,60.0,Kolkata,West Bengal,Silence,Medium
2016,9,64.0,59.0,Kolkata,West Bengal,Silence,Medium
2016,10,62.0,59.0,Kolkata,West Bengal,Silence,Medium
2016,11,64.0,59.0,Kolkata,West Bengal,Silence,Medium
2016,12,63.0,59.0,Kolkata,West Bengal,Silence,Medium
2016,1,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,2,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,3,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,4,67.0,64.0,Kolkata,West Bengal,Commercial,Medium
2016,5,67.0,64.0,Kolkata,West Bengal,Commercial,Medium
2016,6,68.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,7,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,8,68.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,9,67.0,62.0,Kolkata,West Bengal,Commercial,Medium
2016,10,67.0,65.0,Kolkata,West Bengal,Commercial,Medium
2016,11,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,12,67.0,63.0,Kolkata,West Bengal,Commercial,Medium
2016,1,76.0,70.0,Kolkata,West Bengal,Residential,High
2016,2,75.0,69.0,Kolkata,West Bengal,Residential,High
2016,3,75.0,69.0,Kolkata,West Bengal,Residential,High
2016,4,74.0,68.0,Kolkata,West Bengal,Residential,High
2016,5,74.0,69.0,Kolkata,West Bengal,Residential,High
2016,6,76.0,68.0,Kolkata,West Bengal,Residential,High
2016,7,83.0,68.0,Kolkata,West Bengal,Residential,High
2016,8,84.0,68.0,Kolkata,West Bengal,Residential,High
2016,9,81.0,69.0,Kolkata,West Bengal,Residential,High
2016,10,76.0,72.0,Kolkata,West Bengal,Residential,High
2016,11,76.0,69.0,Kolkata,West Bengal,Residential,High
2016,12,75.0,68.0,Kolkata,West Bengal,Residential,High
2016,1,65.0,60.0,Kolkata,West Bengal,Industrial,Medium
2016,2,64.0,59.0,Kolkata,West Bengal,Industrial,Medium
2016,3,64.0,59.0,Kolkata,West Bengal,Industrial,Medium
2016,4,65.0,62.0,Kolkata,West Bengal,Industrial,Medium
2016,5,66.0,63.0,Kolkata,West Bengal,Industrial,Medium
2016,6,66.0,61.0,Kolkata,West Bengal,Industrial,Medium
2016,7,66.0,62.0,Kolkata,West Bengal,Industrial,Medium
2016,8,64.0,60.0,Kolkata,West Bengal,Industrial,Medium
2016,9,64.0,60.0,Kolkata,West Bengal,Industrial,Medium
2016,10,63.0,59.0,Kolkata,West Bengal,Industrial,Medium
2016,11,63.0,60.0,Kolkata,West Bengal,Industrial,Medium
2016,12,65.0,64.0,Kolkata,West Bengal,Industrial,Medium
2016,1,68.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,2,69.0,61.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,3,68.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,4,67.0,62.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,5,69.0,68.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,6,68.0,61.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,7,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,8,67.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,9,67.0,61.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,10,66.0,59.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,11,67.0,61.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,12,67.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,1,74.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,2,74.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,3,73.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,4,73.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,5,73.0,65.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,6,74.0,66.0,Lucknow,Uttar Pradesh,Commercial,High
2016,7,73.0,65.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,8,74.0,64.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,9,73.0,66.0,Lucknow,Uttar Pradesh,Commercial,Medium
2016,10,73.0,68.0,Lucknow,Uttar Pradesh,Commercial,High
2016,11,74.0,69.0,Lucknow,Uttar Pradesh,Commercial,High
2016,12,76.0,71.0,Lucknow,Uttar Pradesh,Commercial,High
2016,1,64.0,55.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,2,66.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,3,64.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,4,64.0,62.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,5,65.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,6,68.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,7,65.0,60.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,8,65.0,59.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,9,67.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,10,65.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,11,64.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,12,61.0,53.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,1,79.0,76.0,Lucknow,Uttar Pradesh,Residential,High
2016,2,95.0,96.0,Lucknow,Uttar Pradesh,Residential,High
2016,3,100.0,97.0,Lucknow,Uttar Pradesh,Residential,High
2016,4,93.0,95.0,Lucknow,Uttar Pradesh,Residential,High
2016,5,99.0,95.0,Lucknow,Uttar Pradesh,Residential,High
2016,6,96.0,91.0,Lucknow,Uttar Pradesh,Residential,High
2016,7,67.0,63.0,Lucknow,Uttar Pradesh,Residential,Medium
2016,8,66.0,59.0,Lucknow,Uttar Pradesh,Residential,Medium
2016,9,67.0,64.0,Lucknow,Uttar Pradesh,Residential,Medium
2016,10,71.0,69.0,Lucknow,Uttar Pradesh,Residential,High
2016,11,66.0,56.0,Lucknow,Uttar Pradesh,Residential,Medium
2016,12,57.0,48.0,Lucknow,Uttar Pradesh,Residential,Low
2016,1,77.0,72.0,Lucknow,Uttar Pradesh,Silence,High
2016,2,70.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,3,71.0,63.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,4,70.0,63.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,5,71.0,70.0,Lucknow,Uttar Pradesh,Silence,High
2016,6,76.0,68.0,Lucknow,Uttar Pradesh,Silence,High
2016,7,63.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,8,57.0,50.0,Lucknow,Uttar Pradesh,Silence,Low
2016,9,78.0,56.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,10,71.0,61.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,11,75.0,65.0,Lucknow,Uttar Pradesh,Silence,High
2016,12,65.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,1,75.0,68.0,Lucknow,Uttar Pradesh,Industrial,High
2016,2,65.0,51.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,3,67.0,59.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,4,67.0,55.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,5,69.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,6,69.0,58.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,7,70.0,66.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,8,70.0,67.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,9,66.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,10,62.0,60.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,11,67.0,65.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,12,64.0,56.0,Lucknow,Uttar Pradesh,Industrial,Medium
2016,1,64.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,2,64.0,58.0,Lucknow,Uttar Pradesh,Silence,Medium
2016,3,63.0,57.0,Lucknow,Uttar Pradesh,Silence,Medium
